,ratios,policy_loss1,policy_loss2,policy_loss,value_loss,loss_hist,grad_norm_hist
137,0.9994623064994812,-1.2319841516728047e-05,-1.2355171747913118e-05,1.4283226846600883e-05,1.2862000465393066,0.11488495767116547,0.04521918296813965
138,0.9994382262229919,-1.1224507034057751e-05,-1.0736353942775168e-05,1.3292301446199417e-05,1.2861636877059937,0.11487488448619843,0.08196818083524704
139,0.999420166015625,-1.0234084584226366e-05,-9.183838301396463e-06,1.2432971743692178e-05,1.2862385511398315,0.11489273607730865,0.10925711691379547
140,0.9994088411331177,-9.347717423224822e-06,-7.851615919207688e-06,1.14725626190193e-05,1.2859241962432861,0.1148131936788559,0.12326262891292572
141,0.9994034767150879,-8.549931408197153e-06,-6.693146133329719e-06,1.034161959978519e-05,1.2849963903427124,0.11458010971546173,0.12294256687164307
142,0.9994025826454163,-7.806889698258601e-06,-5.514937583939172e-06,9.149396646535024e-06,1.2835110425949097,0.11420758068561554,0.11021772027015686
143,0.9994036555290222,-7.067829756124411e-06,-4.2308679439884145e-06,8.053926649154164e-06,1.2817655801773071,0.11377011239528656,0.08726191520690918
144,1.0000606775283813,-2.196045215896447e-06,-1.529083306195389e-06,2.7883120310434606e-06,1.378160834312439,0.13830769062042236,0.06097870320081711
145,1.00005304813385,-1.926835693666362e-06,-1.476259171795391e-06,2.2821980110165896e-06,1.3788719177246094,0.13848495483398438,0.08410356938838959
146,1.000043272972107,-1.6046384416767978e-06,-1.3193944141676184e-06,1.8191090020991396e-06,1.3790812492370605,0.13853681087493896,0.09513956308364868
147,1.00003182888031,-1.2385353329591453e-06,-1.0626972652971745e-06,1.3663718618772691e-06,1.3786871433258057,0.13843783736228943,0.09256047755479813
148,1.0000189542770386,-8.259154924417089e-07,-7.169088007685787e-07,9.074913123185979e-07,1.3777916431427002,0.13821348547935486,0.07806631922721863
149,1.0000050067901611,-3.715196328357706e-07,-2.952989177629206e-07,4.354020859409502e-07,1.3766690492630005,0.13793238997459412,0.05645396560430527
150,0.9999904036521912,1.192254046600283e-07,1.899783796943666e-07,-5.6274721771387703e-08,1.3755912780761719,0.13766244053840637,0.035333409905433655
151,0.9999752640724182,6.618832912863581e-07,7.424863497362821e-07,-5.920313697060919e-07,1.3747055530548096,0.13744047284126282,0.031393516808748245
152,0.9999597072601318,1.2300981779844733e-06,1.3239099416750832e-06,-1.150078787759412e-06,1.374003529548645,0.1372644007205963,0.04541691392660141
153,0.999944269657135,1.806781028790283e-06,1.9148149021930294e-06,-1.7161435152956983e-06,1.3733774423599243,0.13710731267929077,0.059937383979558945
154,0.9999290108680725,2.397706566625857e-06,2.515201458663796e-06,-2.2995432118477765e-06,1.3726990222930908,0.13693714141845703,0.06838599592447281
155,0.9999136924743652,2.9985640139784664e-06,3.1203082926367642e-06,-2.8965609999431763e-06,1.3718770742416382,0.13673105835914612,0.06890036165714264
156,1.0002386569976807,6.619799819418404e-07,6.619799819418404e-07,-6.619799819418404e-07,1.2277424335479736,0.10121601819992065,0.030979230999946594
157,1.0001811981201172,2.252999365737196e-06,2.252999365737196e-06,-2.252999365737196e-06,1.2272926568984985,0.10110196471214294,0.03310830891132355
158,1.0001052618026733,4.96475468025892e-06,4.96475468025892e-06,-4.96475468025892e-06,1.2267913818359375,0.1009739339351654,0.03690958395600319
