,actions,rewards,state_values,logprobs,entropies
129,1404,0.0495954230427742,2.497279405593872,-1.3777263164520264,1.3808488845825195
130,1190,0.05270041152834892,2.3290042877197266,-1.3830510377883911,1.382778286933899
131,1104,0.06009026989340782,2.4515116214752197,-1.380995750427246,1.3799033164978027
132,1038,0.062080658972263336,2.6023521423339844,-1.3818079233169556,1.3823506832122803
133,870,0.08924466371536255,2.856245517730713,-1.3810018301010132,1.3800294399261475
134,1224,0.050642188638448715,2.5760178565979004,-1.3804950714111328,1.3805737495422363
135,1186,0.05169647932052612,2.52253794670105,-1.379695177078247,1.3808081150054932
136,1152,0.060364168137311935,2.5069806575775146,-1.3847239017486572,1.3817187547683716
137,1082,0.06676987558603287,2.371159315109253,-1.3828564882278442,1.3813731670379639
138,1007,0.07215984165668488,2.996701240539551,-1.3843920230865479,1.3812518119812012
139,975,0.07982025295495987,2.7070672512054443,-1.381815791130066,1.3814090490341187
140,1020,0.07490870356559753,2.7533535957336426,-1.3795034885406494,1.379083514213562
141,841,0.09150753915309906,2.5574586391448975,-1.373947262763977,1.376107931137085
142,936,0.07903565466403961,2.969078540802002,-1.3797060251235962,1.3782711029052734
143,875,0.09599601477384567,3.3589508533477783,-1.3667958974838257,1.371080994606018
144,805,0.11261364072561264,3.1796743869781494,-1.3612548112869263,1.3679121732711792
145,968,0.0850163921713829,2.1412112712860107,-1.3662898540496826,1.3644030094146729
146,1028,0.07894033193588257,2.147199869155884,-1.3621056079864502,1.363759160041809
147,926,0.08680129796266556,2.4412992000579834,-1.3693833351135254,1.3666013479232788
148,972,0.08698657155036926,2.015263080596924,-1.3684335947036743,1.3662793636322021
149,1127,0.07086169719696045,1.5921766757965088,-1.3663709163665771,1.366622805595398
150,1154,0.07094582170248032,2.0236716270446777,-1.3675646781921387,1.3637558221817017
151,904,0.10239353030920029,2.2004921436309814,-1.3696951866149902,1.3645250797271729
152,953,0.09782902896404266,2.9243006706237793,-1.3687455654144287,1.3627780675888062
153,1039,0.08169402927160263,2.5478973388671875,-1.3615232706069946,1.3650109767913818
154,1167,0.07277018576860428,2.407203197479248,-1.3523707389831543,1.3575094938278198
155,1146,0.06987123936414719,2.010225534439087,-1.3669426441192627,1.3639973402023315
156,1038,0.07741411030292511,2.004704475402832,-1.3680683374404907,1.3685108423233032
157,952,0.08639252185821533,1.8827563524246216,-1.3740334510803223,1.3720237016677856
158,1067,0.07517112046480179,1.9691177606582642,-1.3656309843063354,1.3678016662597656
159,932,0.09615042805671692,2.054588556289673,-1.3607999086380005,1.3611299991607666
160,998,0.0879012867808342,1.5132323503494263,-1.3631770610809326,1.3593547344207764
161,1080,0.07700809091329575,2.33756160736084,-1.3659640550613403,1.3634369373321533
162,1027,0.08040430396795273,2.4400503635406494,-1.3670753240585327,1.3706659078598022
163,946,0.08899066597223282,1.8400475978851318,-1.374250888824463,1.369825005531311
164,960,0.08595776557922363,1.9029666185379028,-1.371609091758728,1.369283676147461
165,1005,0.07819302380084991,2.6487295627593994,-1.3721972703933716,1.3735922574996948
166,1013,0.07947686314582825,3.162324905395508,-1.3737742900848389,1.3749827146530151
167,1029,0.08451713621616364,0.7941210865974426,-1.369431972503662,1.3693047761917114
168,1078,0.08444660902023315,1.257760763168335,-1.3712066411972046,1.3695094585418701
169,1287,0.05940557271242142,2.7388715744018555,-1.3694604635238647,1.3701860904693604
170,916,0.09718286246061325,2.712826728820801,-1.3678380250930786,1.3733930587768555
171,1158,0.06686645746231079,3.0092625617980957,-1.3735311031341553,1.3658671379089355
172,1027,0.08104243874549866,2.7439005374908447,-1.359139084815979,1.3627111911773682
173,1060,0.08140623569488525,2.8292574882507324,-1.3566867113113403,1.3587696552276611
174,1174,0.06873240321874619,2.2929680347442627,-1.3607420921325684,1.3594862222671509
175,1220,0.06894681602716446,2.0447652339935303,-1.355028748512268,1.3594917058944702
176,1314,0.06306590884923935,1.8727139234542847,-1.357909917831421,1.3627371788024902
177,1181,0.07875893265008926,1.4291404485702515,-1.3614295721054077,1.3612356185913086
178,1220,0.07620656490325928,2.2334256172180176,-1.3592445850372314,1.356708288192749
179,888,0.0993671864271164,2.045048475265503,-1.3650267124176025,1.3570184707641602
180,1406,0.05897638946771622,2.4807679653167725,-1.3563213348388672,1.3609607219696045
181,905,0.10091470181941986,2.430903434753418,-1.369260549545288,1.3683338165283203
182,791,0.11156074702739716,1.7677570581436157,-1.371711015701294,1.3698594570159912
183,829,0.10430514812469482,2.6570048332214355,-1.3679227828979492,1.3717944622039795
184,737,0.11642269045114517,2.6208741664886475,-1.37074875831604,1.3709264993667603
185,966,0.08849437534809113,2.923809051513672,-1.3697540760040283,1.3660573959350586
186,978,0.0884479507803917,2.3748691082000732,-1.3626772165298462,1.363901972770691
187,732,0.12008727341890335,2.8000361919403076,-1.3617823123931885,1.3614758253097534
188,928,0.09016378968954086,2.7154200077056885,-1.3627116680145264,1.36235511302948
189,935,0.09797051548957825,2.9612009525299072,-1.358808994293213,1.3625296354293823
190,848,0.10594498366117477,2.5781514644622803,-1.3576595783233643,1.354515790939331
191,950,0.0968201607465744,2.392854928970337,-1.3508051633834839,1.3386242389678955
192,1091,0.09122837334871292,2.9367430210113525,-1.3381470441818237,1.331271767616272
193,993,0.10069070756435394,2.8497965335845947,-1.3303426504135132,1.3320528268814087
194,1046,0.08473221212625504,3.6161441802978516,-1.3330696821212769,1.3378900289535522
195,1177,0.08057788759469986,3.03448224067688,-1.3288843631744385,1.3280506134033203
196,1165,0.07845794409513474,2.7184927463531494,-1.3303242921829224,1.334701657295227
197,1241,0.07599374651908875,2.967911958694458,-1.320701241493225,1.3199231624603271
198,1158,0.08579353988170624,2.6683149337768555,-1.3188837766647339,1.3145246505737305
199,961,0.10662776976823807,3.041799306869507,-1.3112866878509521,1.30922269821167
200,1300,0.0689886286854744,2.800326347351074,-1.3290077447891235,1.3189963102340698
201,929,0.1019207313656807,2.6791296005249023,-1.3170275688171387,1.3202641010284424
202,1182,0.08166507631540298,2.4894535541534424,-1.3123396635055542,1.3103969097137451
203,1197,0.08432196080684662,2.8836960792541504,-1.3051682710647583,1.2968171834945679
204,1157,0.07781681418418884,3.7510228157043457,-1.288412094116211,1.287830114364624
205,1163,0.09071037918329239,2.2291512489318848,-1.2929599285125732,1.296886682510376
206,1410,0.0751904547214508,1.9347654581069946,-1.2830066680908203,1.2966920137405396
207,1205,0.08465408533811569,2.5419225692749023,-1.307778000831604,1.2992171049118042
208,1142,0.0848078578710556,3.072763442993164,-1.3099373579025269,1.2962737083435059
209,1466,0.06584431976079941,2.8693971633911133,-1.2697241306304932,1.2875584363937378
210,1466,0.06832633167505264,2.1720800399780273,-1.2719745635986328,1.2791485786437988
211,1216,0.08040538430213928,2.8096041679382324,-1.2965070009231567,1.2909296751022339
212,1141,0.09597350656986237,2.632462739944458,-1.2835798263549805,1.290845513343811
213,1226,0.08528618514537811,2.8136959075927734,-1.2969862222671509,1.2874536514282227
214,1378,0.07403410971164703,3.1024169921875,-1.2534594535827637,1.268375277519226
215,1431,0.07147956639528275,3.1458632946014404,-1.2669976949691772,1.2633219957351685
216,1280,0.08512710779905319,3.074965238571167,-1.2688708305358887,1.2724190950393677
217,1332,0.08162733912467957,2.419945478439331,-1.2698384523391724,1.2672202587127686
218,1709,0.05502696335315704,3.0339412689208984,-1.2681084871292114,1.2621766328811646
219,1801,0.05788077041506767,2.214909791946411,-1.2570433616638184,1.262630581855774
220,1750,0.05649445578455925,1.7642178535461426,-1.2501784563064575,1.2503448724746704
221,1642,0.06410271674394608,1.6921433210372925,-1.2585116624832153,1.2405916452407837
222,1469,0.07385265082120895,1.5409623384475708,-1.263551950454712,1.251689076423645
223,1599,0.06867902725934982,1.7420176267623901,-1.2486933469772339,1.2566111087799072
224,1526,0.07454117387533188,1.8852870464324951,-1.2444857358932495,1.2462513446807861
225,1790,0.05897892639040947,2.0075395107269287,-1.2438132762908936,1.2442046403884888
226,1968,0.04227249696850777,1.7842662334442139,-1.243109941482544,1.2406179904937744
227,1697,0.06292647123336792,1.457884669303894,-1.2195011377334595,1.2238308191299438
228,1744,0.06094055250287056,1.4826164245605469,-1.2407084703445435,1.229628086090088
229,1756,0.06707900762557983,1.4978902339935303,-1.200077772140503,1.2046475410461426
230,1772,0.06387926638126373,2.0380585193634033,-1.2145177125930786,1.2136342525482178
231,1584,0.0632842630147934,1.995572566986084,-1.2241628170013428,1.2120271921157837
232,1310,0.08548200130462646,2.1491270065307617,-1.1998802423477173,1.2099813222885132
233,1636,0.06391512602567673,1.6090525388717651,-1.184134840965271,1.1991239786148071
234,1292,0.08952385187149048,2.305274724960327,-1.1987863779067993,1.2035046815872192
235,1606,0.05821331590414047,2.244600772857666,-1.1939449310302734,1.1960375308990479
236,1616,0.07060594856739044,1.7976315021514893,-1.1619383096694946,1.1689339876174927
237,1350,0.07984401285648346,2.729034900665283,-1.1576106548309326,1.164811134338379
238,1624,0.061745088547468185,1.820916771888733,-1.1500294208526611,1.1627272367477417
239,1340,0.0826752781867981,1.7871233224868774,-1.1664005517959595,1.1706373691558838
240,1748,0.06403601169586182,1.8943315744400024,-1.1853623390197754,1.180959701538086
241,1450,0.07903959602117538,2.4265546798706055,-1.1755855083465576,1.1722943782806396
242,1286,0.0947798490524292,2.2057456970214844,-1.170153021812439,1.15312659740448
243,1638,0.06544375419616699,1.7713922262191772,-1.1541404724121094,1.168105959892273
244,1539,0.07995735108852386,2.625566005706787,-1.148516297340393,1.1531152725219727
245,1888,0.06307122111320496,1.672062873840332,-1.114166259765625,1.1257160902023315
246,1646,0.0772784948348999,2.6494908332824707,-1.1344536542892456,1.1329714059829712
247,1904,0.06089131161570549,2.561279058456421,-1.145940899848938,1.138770580291748
248,1922,0.057989683002233505,2.395090341567993,-1.1526820659637451,1.1360975503921509
249,2136,0.054929058998823166,1.6631100177764893,-1.1119933128356934,1.1286708116531372
250,1838,0.07189315557479858,2.150906562805176,-1.118923544883728,1.123169183731079
251,1782,0.07221708446741104,2.459226369857788,-1.1202681064605713,1.1200398206710815
252,1774,0.06924300640821457,2.734160900115967,-1.1187957525253296,1.1125320196151733
253,1878,0.06099668890237808,2.5874977111816406,-1.1041455268859863,1.1118385791778564
254,1539,0.08052950352430344,2.6870365142822266,-1.1252330541610718,1.1091229915618896
255,1932,0.06928090751171112,1.7775014638900757,-1.0853921175003052,1.078851342201233
256,1897,0.06391865760087967,2.697751045227051,-1.0747231245040894,1.0837140083312988
257,1803,0.0783902257680893,2.902203321456909,-1.0891021490097046,1.0837160348892212
258,1769,0.07606826722621918,2.901503801345825,-1.0775654315948486,1.077232837677002
259,1613,0.0782436802983284,2.9088516235351562,-1.0724623203277588,1.0677704811096191
260,2332,0.049767449498176575,2.1994800567626953,-1.0641827583312988,1.0660325288772583
261,1762,0.08150535076856613,3.289045810699463,-1.0278810262680054,1.0449966192245483
262,2216,0.054616544395685196,2.6977765560150146,-1.0414621829986572,1.0416507720947266
263,2338,0.058421097695827484,2.1911299228668213,-1.0317916870117188,1.0300995111465454
264,1998,0.07241661846637726,2.6502792835235596,-1.0474711656570435,1.0319898128509521
265,2120,0.054910216480493546,2.5209853649139404,-1.0341490507125854,1.035762906074524
266,2212,0.05464065074920654,2.835651159286499,-1.0173832178115845,1.0227830410003662
267,2228,0.056406546384096146,2.3877532482147217,-1.031325101852417,1.0263035297393799
268,2341,0.049942512065172195,1.9504075050354004,-1.025641918182373,1.0261613130569458
269,2204,0.056033868342638016,2.439431667327881,-1.0330313444137573,1.019440770149231
270,2145,0.0532698929309845,2.8206653594970703,-1.0370122194290161,1.0200104713439941
271,2258,0.04811488091945648,2.5315935611724854,-1.0429339408874512,1.0265775918960571
272,2354,0.05164371803402901,2.790389060974121,-1.0004409551620483,1.0097209215164185
273,2009,0.06553800404071808,2.127927541732788,-1.031818151473999,1.024130940437317
274,2359,0.04927239194512367,1.8817212581634521,-1.0259406566619873,1.0218489170074463
275,2175,0.05656575784087181,2.223483085632324,-1.0171617269515991,1.0188380479812622
276,2109,0.054179031401872635,2.4444820880889893,-1.02576744556427,1.0222223997116089
277,1918,0.0675015076994896,2.2052369117736816,-1.0108579397201538,1.008795976638794
278,2304,0.05032392218708992,3.2916157245635986,-1.0263220071792603,1.0292730331420898
279,2651,0.04299591854214668,2.673375368118286,-1.020551085472107,1.0014220476150513
280,2687,0.04781647026538849,2.5257980823516846,-0.9790399670600891,0.9790531396865845
281,2905,0.038140036165714264,2.2570137977600098,-0.9568752646446228,0.9469866752624512
282,3184,0.030407970771193504,2.2658326625823975,-0.9170197248458862,0.9251275658607483
283,2831,0.04528671130537987,2.709360361099243,-0.9115487337112427,0.916799783706665
284,3253,0.03562386333942413,2.3296518325805664,-0.9174671769142151,0.9136994481086731
285,3018,0.03172047436237335,2.6314918994903564,-0.9213894605636597,0.9136825203895569
286,2988,0.0390518382191658,1.282907485961914,-0.9130686521530151,0.921979546546936
287,3119,0.03303421661257744,1.486474633216858,-0.9091023206710815,0.8967322111129761
288,3235,0.03649182245135307,1.1391695737838745,-0.8814144134521484,0.890505313873291
289,2888,0.03833705931901932,1.35263192653656,-0.9137775897979736,0.9140615463256836
290,3313,0.026009798049926758,2.126451253890991,-0.8825576305389404,0.9022326469421387
291,3340,0.026500729843974113,1.6918505430221558,-0.8987690806388855,0.9004971385002136
292,3160,0.040632203221321106,1.4099183082580566,-0.9112610816955566,0.8959510922431946
293,3467,0.029700804501771927,1.5755550861358643,-0.8616472482681274,0.8732761144638062
294,3598,0.02644689939916134,1.4988884925842285,-0.8504518866539001,0.860459566116333
295,3260,0.03375963121652603,1.4492967128753662,-0.8889628052711487,0.8823434114456177
296,3368,0.031915001571178436,1.398071527481079,-0.8720569610595703,0.8769677877426147
297,3228,0.035150911659002304,1.3263249397277832,-0.894982635974884,0.8961378931999207
298,3233,0.031759534031152725,1.1483509540557861,-0.8823597431182861,0.8888832330703735
299,3297,0.03479286655783653,1.5174942016601562,-0.8789907693862915,0.8909087777137756
300,3220,0.03058832883834839,1.7813422679901123,-0.8963813185691833,0.8909421563148499
301,3032,0.031756363809108734,1.3103699684143066,-0.9158886075019836,0.8982363939285278
302,3159,0.031219422817230225,1.4439629316329956,-0.8789831399917603,0.877213180065155
303,3222,0.03783182427287102,1.4636811017990112,-0.8730351328849792,0.8759630918502808
304,3252,0.02277575433254242,1.155990481376648,-0.8740741610527039,0.877163827419281
305,3148,0.03727249428629875,1.6506414413452148,-0.8673455715179443,0.8710219264030457
306,3330,0.02802112326025963,1.9251042604446411,-0.8785269260406494,0.8859546184539795
307,3290,0.030836036428809166,2.092522621154785,-0.8567473888397217,0.8514154553413391
308,3555,0.031804829835891724,1.3904742002487183,-0.8410580158233643,0.8441867828369141
309,3318,0.03249288350343704,1.4615764617919922,-0.8561680316925049,0.8449723124504089
310,3574,0.02320394292473793,1.0890766382217407,-0.8432881832122803,0.8519283533096313
311,3650,0.02040559984743595,0.8133206367492676,-0.8428212404251099,0.8532599210739136
312,3446,0.021123701706528664,1.1100237369537354,-0.8463287353515625,0.8449769020080566
313,3538,0.02694736048579216,1.306602120399475,-0.8406065702438354,0.8272454738616943
314,3733,0.019932657480239868,1.2381619215011597,-0.834742546081543,0.8226337432861328
315,3723,0.023886948823928833,1.0531079769134521,-0.8181530833244324,0.8210218548774719
316,3639,0.020256973803043365,1.0354212522506714,-0.8315779566764832,0.8238216638565063
317,3758,0.024664750322699547,1.0453264713287354,-0.8336445689201355,0.8292365074157715
318,3625,0.025536077097058296,0.8157415986061096,-0.8440413475036621,0.8517516255378723
319,3650,0.014419172890484333,0.819934070110321,-0.832670271396637,0.8439414501190186
320,3620,0.021905753761529922,0.9290601015090942,-0.8193629384040833,0.8333824872970581
321,3638,0.01878763549029827,0.8714450001716614,-0.8308394551277161,0.8231680989265442
322,3559,0.02052156627178192,0.9770854115486145,-0.8390999436378479,0.8395599126815796
323,3512,0.01809927634894848,1.0007001161575317,-0.8353351950645447,0.826382577419281
324,3638,0.018079420551657677,0.8888819217681885,-0.8156527280807495,0.8216314315795898
325,3750,0.012970149517059326,0.8092389106750488,-0.805618166923523,0.8181467056274414
326,3625,0.015244102105498314,0.7816264033317566,-0.8284890651702881,0.8266942501068115
327,3657,0.013738587498664856,0.6634150743484497,-0.8167913556098938,0.8234992027282715
328,3631,0.021651700139045715,0.4724701941013336,-0.8175029754638672,0.8167436122894287
329,3550,0.022074876353144646,0.642035961151123,-0.8289061784744263,0.8368282914161682
330,3447,0.015226811170578003,0.6526260375976562,-0.851555585861206,0.8333031535148621
331,3497,0.016271298751235008,0.7191400527954102,-0.8448081016540527,0.8358936309814453
332,3477,0.01900910586118698,0.6159315705299377,-0.843146800994873,0.8349049687385559
333,3503,0.01962817646563053,0.5609579682350159,-0.8355584144592285,0.827086329460144
334,3451,0.019538382068276405,0.7092069983482361,-0.8382173180580139,0.8336168527603149
335,3423,0.017308667302131653,0.745286762714386,-0.8467710614204407,0.8368486762046814
336,3577,0.012723200023174286,0.6025866866111755,-0.8112748265266418,0.8215641975402832
337,3448,0.024501154199242592,0.6577854156494141,-0.8515163660049438,0.8267251253128052
